app_id,review,label,text_len,manual_label,manual_label_backup,labeling_source
1599340,굿게임 한글 지원좀,1,10,1,,from_steam_recommendation
578080,핵 많은거 뺴면 굿,1,10,1,,from_steam_recommendation
578080,이새끼들은 그냥유저가 뭘원하는지 존나잘암 근데 안함 돈되는건함 재미만없었어도 안쳐다봤을텐데,1,50,1,,from_steam_recommendation
578080,공겜수준 발로란트인줄,0,11,0,,from_steam_recommendation
1172470,아니 내가 먼저 쐈다니까?!,1,15,1,,from_steam_recommendation
1172470,뭐 핵은 그렇다치고 게임자체는 좋긴한데 2~3인 다인큐랑 솔로큐 랭크 티어는 나눠줬으면 좋겠음게임 해보면 다 알겠지만 솔로큐랑 다인큐의 팀워크 자체가 상당히 차이나는데 개개인 실력보다 팀워크빨로 업혀가는 다인큐가 더 많음 솔로큐 다인큐 같이 매칭되도 상관 없으니 진짜 실력 확인하고싶으면 솔로큐좀 만들어줬으면 좋겠음그래야 랭크가 프데 마스터 다이아여도 신뢰감이 들듯... 같은 랭크여도 이건 뭐... 냅다 꼴아박으니 골때림,1,236,1,,from_steam_recommendation
570,아니 오토체스만 했었는데  플탐이 이러네,1,22,1,,from_steam_recommendation
570,PLAY TIME NOW 1375 HOUR,1,23,1,,from_steam_recommendation
578080,개추 배틀그라 운드,1,10,1,,from_steam_recommendation
730,"짱개, 러시안잼민이들 제발 국가에서 게임 막아줬으면 좋겠따",1,32,1,,from_steam_recommendation
578080,해킹당해서 정지먹은거 같잖은 이유로 돌려막아서 복구 안해줌 ㅅㄱ,0,35,0,,from_steam_recommendation
730,전설의 레전드 게임,1,10,1,,from_steam_recommendation
578080,"기괴, 공포) 총쏘는게 불쾌함덩어리 그자체인 총쏘는겜이 있다!?",0,35,0,,from_steam_recommendation
570,오토체스밖에 안해봄,1,10,1,,from_steam_recommendation
578080,너무 재밋고 렉도 안 걸려요,1,15,1,,from_steam_recommendation
730,전세계 욕을 배울수있음,1,12,1,,from_steam_recommendation
570,안해보셨다면 지금당장해보시길 권합니다.b,1,22,1,,from_steam_recommendation
578080,"한국인들은 매너가없고, 중국인들은 언어가 중국어말고 없다.",0,32,0,,from_steam_recommendation
1172470,"병신겜
근데 할게 이거밖에 없음 ㅅㅂ",1,20,1,,from_steam_recommendation
1172470,"그래도 1000시간 이상 갈아 넣었는데 놔줄 때가 된 거 같다
핵은 여타 다른 게임들도 못 잡으니 그러려니 할 수 있는데
컨버터도 내버려두면서 운영 병신같이하고 서버는 애미 터지고
유저들 돈 한탕 빨려고 속 보이는 배틀 패스 정책으로 화룡점정 찍는 걸로 보아 편하게 접을 수 있을 듯
간간이 다시 찍먹 하러 올지는 모르겠지만
누가 한다고 하면 말리고 싶다",0,198,0,,from_steam_recommendation
730,연습만이 살길이다…,1,10,1,,from_steam_recommendation
1172470,이민창 정인영 돌아와라. 나랑 같이 에펙 해야지,1,26,1,,from_steam_recommendation
1172470,"핵인가? 핑인가? 렉인가? 버근가? 에임어시인가? esp인가? 중국인가? 딜레이인가? 스터터링인가? 마우스 고장인가? 프레임 스킵인가? 스트레이핑인가? 맨틀점프인가? 틱레이트인가? 

패배하고 죽는 경우의 80% 이상이 억까라고 느껴져서 꺼리게 됨...

존나 재미는 있음 타격감 사운드피드백 조작감 기가막힘 ADHD 전두엽 다 박살내려고 작정한겜... 
대학 졸업반 시절 졸업과제를 미뤄가며 할 때는 재미있었는데, 일과 삶을 유지하려다 보니 점점 재미가 없어지는 신기한 겜...",0,268,0,,from_steam_recommendation
578080,이 게임은 명작입니다 바로 다운로드하세요,1,22,1,,from_steam_recommendation
570,남캐도 괴물.. 여캐도 괴물.. 괴물도 괴물..,1,26,1,,from_steam_recommendation
578080,재밌음. 다만 한국인은 많이 없음,1,18,1,,from_steam_recommendation
1172470,한국 서버 만들어줄때까지 싫어할거임,0,19,0,,from_steam_recommendation
730,좋은데 핵만 잘잡아줬으면 진짜 갓겜인데,1,21,1,,from_steam_recommendation
578080,혼자 하면 빨리 질리는데 같이하면 애들이 사플 방해하는 겜...,1,35,1,,from_steam_recommendation
570,워크래프트3 도타유즈맵하신분이라면 아주쉽게하실수있는게임,1,30,1,,from_steam_recommendation
1172470,이게 물총인지 총인지 난 모르겠다,1,18,1,,from_steam_recommendation
570,아 오토체스 큐 좀 개선좀해라,1,16,1,,from_steam_recommendation
1172470,초등학교 컴퓨터실 컴퓨터로 서버 만들어도 이거보다 내구성 좋을듯,0,35,0,,from_steam_recommendation
1172470,"에프터 이펙트 싫어
에이펙스 좋아",1,19,1,,from_steam_recommendation
570,"도망차로 삼행시하겠습니다.

도타 왜함
망타 왜함
차라리 롤을 하셈

이상입니다. 감사합니다.",1,52,1,,from_steam_recommendation
1172470,오랜만에 평가 나락갔다길래 한줄 적으려고 달려옴 너넨 좀 망해라 ㅋ,0,37,0,,from_steam_recommendation
1172470,서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ서버ㅅㅂ,0,228,0,,from_steam_recommendation
1172470,갓겜.. 캐릭터 외모는 똥겜,1,15,1,,from_steam_recommendation
570,"oh, my god...",1,13,1,,from_steam_recommendation
1172470,조금 밖에 안해봤지만 재미없네요,0,17,0,,from_steam_recommendation
1172470,패드 100시간 넘게 콘솔로 하다 PC로 하는데 확실히 패드가 사기라는게 느껴지는 ㅈ망겜,1,49,1,,from_steam_recommendation
1172470,好玩是好玩.但是最烂的永远是下一个赛季,1,19,1,,from_steam_recommendation
578080,"my friends recommended me this game, I thought It was gonna be fun bc it looked like fortnite with wierd graphics. but It was a mess. I dont understand why people are playing this and not fortnite",0,196,0,,from_steam_recommendation
730,Best global FPS game,1,20,1,,from_steam_recommendation
570,도타2가 게임인가요?,1,11,1,,from_steam_recommendation
570,뉴비인데요 이 게임 입문해보니까 재미있네요 대즐? 막 힐쓰는 챔프 재미 굿,1,41,1,,from_steam_recommendation
570,AOS GAME NICE GOOD,1,18,1,,from_steam_recommendation
578080,saasdsdaasdasd,0,14,0,,from_steam_recommendation
730,"사람들이 늘 꽉차있는 돈가스 집이 리모델링을 했다고 하네요?

그래서 오랜만에 옛정의 추억을 기억하며 다시 돌아왔어요.

으음...?

똑같네요.
똑같아요.

기울어진 간판을 다시 올리고 다 떨어져가던 글자도 페인트로 다시 그렸긴 했지만, 이상하게도 딱히 바뀐 건 없는 것 같다는 생각이 들어요. 

예전 처음 시작했을 돈가스집이 딱 이런 깔끔함부터 시작하지 않았을까. 라는 생각이 들었거든요.

표지판에는 인테리어가 바뀌고, 주방도 깔끔해졌다고는 생각해요. 뭐 그것뿐이에요.

들어와보니 단골들이 자리를 꿰차고 있어서 그게 잘 보이지가 않아요. 리모델링을 하던간에 음식에만 집중하고 있어서 저도 모르게 배가 고파졌어요.

주방이 깔끔하던 말던가간에 여전히 뿜어져나오는 수증기와 이제는 덜 시끄러운 환풍기 따위는 단골들도 잘 모르는 듯 하지만...뭐 그게 그렇게 신경쓰일 일은 아니잖아요?

예전보단 깔끔해진 메뉴판도 뭐...다 떨어져가던 파일을 교체하고 다시 프린트한 것 뿐이지 메뉴는 여전해요.

새로운 사람들은 다들 들어오길 꺼려하는 것 같아요.
들어와도 한 입 맛보고 다시는 오지 않을 것 같은 표정이에요.

저는 오랜만에 오니 음식은 맛있었어요. 
여전히 그리운 할머니의 손맛이 느껴져서 추억이 느껴지고, 이번에는 제대로 개편을 했는지 접시에 구름이 그려져 있고요.

뭐...맛은 그대로네요.
분명 알고 있던 맛이에요.

소스가 바뀌었을까요...?
그런건 아닌 것 같아요.

전 소스보단 소금이 좋아서 소금으로 부탁하니까 바로 내주셨어요.
소금 맛도 그대로네요.

뭐가...달라졌을까요.

여긴 여전히 새로운 사람은 없고 단골들로만 가득한 돈가스집인데.",1,818,1,,from_steam_recommendation
578080,어릴때 정가주고 샀는데 무료됬네,0,17,0,,from_steam_recommendation
578080,야무지게 플레이 하면 한번씩 치킨 먹음 ㄱㄱ,1,24,1,,from_steam_recommendation
730,This game is super cool cause U guys gonna be died a lot by AWP ! FUK,1,69,1,,from_steam_recommendation
1172470,컨버터 패드 좆망겜,0,10,0,,from_steam_recommendation
578080,"역시 배그는 카카오배그보다 스팀배그죠. 사람들의 실력이 확실히 더 좋아요. 그래서 원래 하던 사람들에게는 좋지만 입문자들에게는 조금 힘들 수 있습니다. 그치만 스릴은 넘쳐요.

* 근데 기분탓일지는 몰라도 상자뽑기 확률이 더 낮은거같아요. 그래서 카카오배그는 옷이 풍족한데 스팀배그는 뉴비복장입니다.",1,169,1,,from_steam_recommendation
582660,진짜 개~병~~~신같은 게임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한국겜인데 끝까지 한글 지원안해주는거 줜나 열받네 씨~~발~~~~놈들 으휴 아 저도 물론 유저 한글패치 있는거 압니다 알아요. 근데 이건 ㅅㅂ 너무하잖슴니까? 무슨 한국게임은 스팀에 올릴때 외국 겜회사랑 계약사항에 한글패치 금지 사항이라도 있는줄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ로아도 그렇고 검사도 그렇고 외국사는 한국인들은 취급도 안해주네 모자란것들마냥 후........운영 이따위로 하지마라 진짜..니들 손해여 니들.,0,251,0,,from_steam_recommendation
570,"어떻게 게임을 할 때마다 꼭 한놈씩 제 멋대로인 놈들에 팀원들은 이겨보겠다고 죽어라 열심히 하는데 자기 혼자 쳐망했다고 갑자기 템팔고 잠수하고 던지는데 !시빨! 한두번 그랬으면 이해라도 하겠는데 이 핵폐기물 같은놈들은 볼 때마다 그지랄을 하니 정말 혈압이 급상승해서 그자리에서 진도7짜리 모터 달린손으로 키보드를 사정없이 난타공연 한뒤에 
마우스 선 뽑아서 미친놈 마냥 쥐불놀이 시전하고서  모니터새끼 명존쎄 해버리고 아이유 3단고음 못지않은 샤우팅을 질러버렸다 이런 씹좆망겜 두번 다신 하지 않겠다는 나의 굳은 결의를 글로써 남긴다.

더 하다간 화병으로 뒤져버릴것만 같아 여기서 접는게 현명한 선택임은 틀림없다.

앞으로 내 지인중에 하나가 도타를 하겠다고 하거나 나보고 도타를 하라는 그런 개소릴 내 앞에서 씨부린다면 그자리에서 그 놈 면상에 죽빵을 사정없이 갈기고 쵸크슬램으로 눕힌다음 옆에 길가던 사람 아무나 붙잡고 돈주고 고용한뒤 사정없이 린치쇼관광에 공포의 쓴맛까지 보게 될 것이다.",0,501,0,,from_steam_recommendation
578080,굿 요새 핵없어서 좋네욬,1,13,1,,from_steam_recommendation
578080,마음대로 계정 정지시키냐 펍지 쉬바로마,0,21,0,,from_steam_recommendation
578080,guswlfdmsaksdl,1,14,1,,from_steam_recommendation
570,"오토체스 개재밌네


아 도타2는 물론 뭔지도모르고 하기도싫음 ㅎㅎ;",1,38,1,,from_steam_recommendation
730,프라임을 구매하면 esp는 기본 장착한 핵유저와 매칭시켜드립니다! 와우!,0,40,0,,from_steam_recommendation
1172470,쓰레기임 먹지 마삼,0,10,0,,from_steam_recommendation
730,한국인들보다 중국인들이 더 잘하는 겜,1,20,1,,from_steam_recommendation
1172470,"근접무기 6개 노가다스킨3개 파판대검박스 카타르 오우너
더 이상 깨져버릴 대가리가 안 남았다
개 ㅈ같은 ea 핵도 서버도 안 고치면서 배패는 현금 쳐받겠다 ㅇㅈㄹ 
ㅇㅇ 접을게
+ 신맵 유미디짐",0,108,0,,from_steam_recommendation
730,으헤헤헤헤헤헤헤헤헤ㅔ헤,1,12,1,,from_steam_recommendation
1172470,게임은 재밌는데 참 아쉽네,1,14,1,,from_steam_recommendation
570,"말이 필요 없습니다, 제일오래한게임 입니다.",1,24,1,,from_steam_recommendation
578080,워존 접고 재밌게 하고 있음 ㅇㅇ,1,18,1,,from_steam_recommendation
578080,그저 한 마디 : 굿,1,11,1,,from_steam_recommendation
570,"удалил 
скачал",0,14,0,,from_steam_recommendation
730,FPS 갓겜 핵만뺴면...,1,14,1,,from_steam_recommendation
578080,솔직히 나랑은 맞지 않는 게임. 자기장을 피하면서 상대방을 기다린다는 것이 나하고는 맞지 않았지만 취향이 맞다면 그리고 친구랑 같이 한다면 재밌겠다는 생각을 한다.,0,91,0,,from_steam_recommendation
730,"플레이타임 787시간 프라임계정에 스킨 졸라 질렀는데 게임 삭제했음.
진심 프리는 말할것도 없고 프라임계정도 프리미어 게임 돌려도 무조건 핵쟁이있음.
실력이 오르면 오를수록 핵쟁이 확실하게 보이고 보일때마다 신고해도 스팀 때문인지 돈때문인지 관리자체를 안함.
랭크가 오름 오를수록 점수 스트레스 졸라 받는데 핵쟁이가 항상 있음.
게임 자체는 심플하고 잘 만들었지만 관리 안해서 망하는 전형적인 클리셰임.
타입은 달라도 게임사 자체서버에 핵관리되는 오버워치나 발로란트 하는게 정신건강에 이로움.",0,275,0,,from_steam_recommendation
570,황금현무는 어떻게될것인가,1,13,1,,from_steam_recommendation
730,아직 뉴비긴 한데 재밌네영,1,14,1,,from_steam_recommendation
1172470,"아군 옥테인 Q, Z키 뽑아버리는 기능 좀",0,23,0,,from_steam_recommendation
578080,gd 어그 개기모찌 하앙,1,13,1,,from_steam_recommendation
570,이 씨ㅡ발 오토체스 씨ㅡ발 좆같은 운빨좆망겜 상대는 쉽게 만드는 3턴 바헌2성을 난 한번을 못하네 씨발 좆같은게임아,0,64,0,,from_steam_recommendation
730,핵쟁이랑 그나라 사람들만 아니면.. 최고의 게임,1,26,1,,from_steam_recommendation
578080,wad[pojkposdj,1,13,1,,from_steam_recommendation
1599340,this game is way better than diablo and wow ..and its FREEEEEEEEEE!!!!,1,70,1,,from_steam_recommendation
1172470,처음 씹으면 똥맛인데 이게 또 씹다보면 다른 맛이 없음,1,30,1,,from_steam_recommendation
578080,"sdherasvhgjwas wgrsfweryuILFGKWRFSHZKBDGYSDSDFVSDF GSDYGCVILasdCVYUSDLFGSDZYJLKGVDSBZXJV SdjGVSDZV SJVBSVSDFHJZGHVBSGVSHJVBSDGVFRSDYHJFCBUSDVBFGHSDFIYUGVSVGBERDFYGVF EVUSBIDVVISBFHJKVBSDFUVSDFJVBSDVSDBFKVWLDFBFJLKSZLGSDFGsdDFGVBASDHZSFHNJBIKXSDFZNBGNSDFVBN WERAJKVBNVNDFX.VBNRASFN; sfVBskGBNEDFVWAJERGHNILRSFHN;LsdfJVISFZNG;WRbnrjvb ghWRfh""bn}",1,343,1,,from_steam_recommendation
1599340,"진짜 개꿀잼 미국살아서 한국꺼 vpn깔아도 안되서 서운했는데 북미 출시하고 벌써 150시간이 넘었다,,, 강추합니다",1,64,1,,from_steam_recommendation
730,Bomb has been planted,1,21,1,,from_steam_recommendation
578080,돈 쓴 고객 병신 만드는 게임,0,16,0,,from_steam_recommendation
730,뉴비도 사람 살해 가능한 친절한 게임입니다!!,1,25,1,,from_steam_recommendation
730,핵 좀 잡아 제발 좀!!!,0,14,0,,from_steam_recommendation
730,En saa uutta tuotetta haltuuni --> CS2. En halua jatkossa asioida yrityksenne kanssa.,1,85,1,,from_steam_recommendation
730,일베와 핵쟁이들이 넘치는 병신겜.,1,18,1,,from_steam_recommendation
570,"500시간했으면 즐겜하세요
1000시간했으면 반성하세요
2000시간했으면 좌절하세요
3000시간했으면 땅을 치며 후회하세요
4000시간했으면 이제 당신은 도창마스터입니다
-------------------------------------------------------------------------------------
10000시간 실화임?",1,193,1,,from_steam_recommendation
1172470,개같은 서버만빼면 갓겜임,1,13,1,,from_steam_recommendation
1172470,"게임 어렵고 뉴비와 썩은물 차이가 매우매우 심함
서버는 맨날 지랄맞아서 핑 100~300도 2판에 1판꼴로 넘어가고
그래서 시작하자마자 자살이 반임
일겜을 돌리면 롤로 치면 마스터 첼린져가 잡히고
랭겜을 돌리려면 50을 찍어야함
캐릭 와꾸 눈물남
그럼에도 재미와 애정을 가지고 함
제발 딴것보다 서버만 좀 정상화 시켜주라...
겜을 못하겠다....",1,194,1,,from_steam_recommendation
570,"오토체스를 따로 만들어서
용량을 줄이는 것이 현명할것 같습니다

ㅎㅎ",1,38,1,,from_steam_recommendation
570,"인생 살다가 삶에 주어진 작업이 즐겁지 않을 때 켜라.
피노이든 중국새끼들이든 슬라브놈들이든 가림없이 싸는 놈은 싼다.
그 판이 끝나고 작업을 보면 선녀 같아진다.

어쩌면 인생살이에 활력을 주는 도타다.

그래도 도망쳐.",1,124,1,,from_steam_recommendation
730,"중국인들이 핵쓰거나 소리지르는거빼고 다괜찮음, 진짜로. 아니진짜로;",1,37,1,,from_steam_recommendation
570,2000 hours and im beginning to like the game.,1,45,1,,from_steam_recommendation
730,와따 옛날 카스느낌 나누만,1,14,1,,from_steam_recommendation
1172470,"진짜 끝판왕 쓰레기 게임..

모든 x신같은 요소가 다 들어가있음;",0,37,0,,from_steam_recommendation
